"year","month","sector","geothermalEnergy","solarEnergy","windEnergy","total_biomassEnergy","total_hydroelectricPower","total_biofuels","total_renewableEnergy"
"1999","8","Electric Power","4.263","0.186","1.304","37.991","86.439","0","130.183"
"1999","8","Industrial","0.348","0.004","0","168.020","1.307","0","169.679"
"1999","8","Residential","0.722","6.17","0","33.123","0","0","40.015"
"1999","8","Transportation","0","0","0","9.228","0","0","9.228"
"1999","9","Commerical","0.551","0.015","0","9.920","0.026","0","10.512"
"1999","9","Electric Power","4.284","0.13","1.288","37.217","70.196","0","113.115"
"1999","9","Industrial","0.337","0.003","0","154.795","1.061","0","156.196"
"1999","9","Residential","0.699","5.627","0","32.055","0","0","38.381"
"1999","9","Transportation","0","0","0","9.249","0","0","9.249"
"1999","10","Commerical","0.569","0.014","0","10.060","0.024","0","10.667"
"1999","10","Electric Power","4.442","0.166","1.428","35.023","66.873","0","107.932"
"1999","10","Industrial","0.348","0.003","0","139.100","1.011","0","140.462"
"1999","10","Residential","0.722","5.129","0","33.123","0","0","38.974"
"1999","10","Transportation","0","0","0","11.485","0","0","11.485"
"1999","11","Commerical","0.551","0.011","0","9.856","0.026","0","10.444"
"1999","11","Electric Power","4.214","0.086","1.209","37.830","71.108","0","114.447"
"1999","11","Industrial","0.337","0.002","0","164.130","1.075","0","165.544"
"1999","11","Residential","0.699","4.207","0","32.055","0","0","36.961"
"1999","11","Transportation","0","0","0","11.804","0","0","11.804"
"1999","12","Commerical","0.569","0.011","0","9.885","0.031","0","10.496"
"1999","12","Electric Power","4.568","0.061","1.72","34.627","83.899","0","124.875"
"1999","12","Industrial","0.348","0.002","0","145.687","1.269","0","147.306"
"1999","12","Residential","0.722","3.993","0","33.123","0","0","37.838"
"1999","12","Transportation","0","0","0","13.302","0","0","13.302"
"2000","1","Commerical","0.644","0.01","0","9.913","0.031","0","10.598"
"2000","1","Electric Power","4.341","0.031","2.202","34.356","85.14","0","126.070"
"2000","1","Industrial","0.373","0.002","0","131.252","1.298","0","132.925"
"2000","1","Residential","0.728","3.112","0","35.574","0","0","39.414"
"2000","1","Transportation","0","0","0","11.348","0","0","11.348"
"2000","2","Commerical","0.602","0.011","0","9.695","0.028","0","10.336"
"2000","2","Electric Power","4.005","0.072","2.409","38.195","75.535","0","120.216"
"2000","2","Industrial","0.349","0.002","0","154.624","1.151","0","156.126"
"2000","2","Residential","0.681","3.354","0","33.279","0","0","37.314"
"2000","2","Transportation","0","0","0","9.412","0","0","9.412"
"2000","3","Commerical","0.644","0.015","0","10.649","0.033","0","11.341"
"2000","3","Electric Power","4.048","0.093","1.194","42.511","89.71","0","137.556"
"2000","3","Industrial","0.373","0.003","0","163.411","1.367","0","165.154"
"2000","3","Residential","0.728","4.622","0","35.574","0","0","40.924"
"2000","3","Transportation","0","0","0","11.537","0","0","11.537"
"2000","4","Commerical","0.623","0.016","0","10.432","0.035","0","11.106"
"2000","4","Electric Power","4.241","0.126","1.126","41.793","95.713","0","142.999"
"2000","4","Industrial","0.361","0.004","0","156.596","1.459","0","158.420"
"2000","4","Residential","0.705","5.094","0","34.426","0","0","40.225"
"2000","4","Transportation","0","0","0","9.988","0","0","9.988"
"2000","5","Commerical","0.644","0.018","0","10.958","0.034","0","11.654"
"2000","5","Electric Power","4.061","0.187","1.392","43.516","92.122","0","141.278"
"2000","5","Industrial","0.373","0.004","0","153.293","1.404","0","155.074"
"2000","5","Residential","0.728","5.623","0","35.574","0","0","41.925"
"2000","5","Transportation","0","0","0","11.441","0","0","11.441"
"2000","6","Commerical","0.623","0.018","0","9.792","0.031","0","10.464"
"2000","6","Electric Power","3.972","0.199","1.525","35.745","84.611","0","126.052"
"2000","6","Industrial","0.361","0.004","0","137.700","1.289","0","139.354"
"2000","6","Residential","0.705","5.674","0","34.426","0","0","40.805"
"2000","6","Transportation","0","0","0","8.683","0","0","8.683"
"2000","7","Commerical","0.644","0.019","0","10.188","0.03","0","10.881"
"2000","7","Electric Power","4.093","0.281","1.296","39.011","81.068","0","125.749"
"2000","7","Industrial","0.373","0.004","0","159.265","1.235","0","160.877"
"2000","7","Residential","0.728","5.957","0","35.574","0","0","42.259"
"2000","7","Transportation","0","0","0","10.646","0","0","10.646"
"2000","8","Commerical","0.644","0.019","0","10.019","0.027","0","10.709"
"2000","8","Electric Power","4.1","0.226","1.284","38.157","73.846","0","117.613"
"2000","8","Industrial","0.373","0.004","0","161.188","1.125","0","162.690"
"2000","8","Residential","0.728","5.895","0","35.574","0","0","42.197"
"2000","8","Transportation","0","0","0","11.746","0","0","11.746"
"2000","9","Commerical","0.623","0.017","0","9.636","0.022","0","10.298"
"2000","9","Electric Power","3.439","0.211","1.134","35.842","59.802","0","100.428"
"2000","9","Industrial","0.361","0.004","0","149.797","0.911","0","151.073"
"2000","9","Residential","0.705","5.376","0","34.426","0","0","40.507"
"2000","9","Transportation","0","0","0","10.807","0","0","10.807"
"2000","10","Commerical","0.644","0.016","0","10.149","0.021","0","10.830"
"2000","10","Electric Power","3.71","0.137","1.404","40.060","57.738","0","103.049"
"2000","10","Industrial","0.373","0.003","0","172.955","0.88","0","174.211"
"2000","10","Residential","0.728","4.9","0","35.574","0","0","41.202"
"2000","10","Transportation","0","0","0","12.955","0","0","12.955"
"2000","11","Commerical","0.623","0.013","0","9.636","0.024","0","10.296"
"2000","11","Electric Power","3.912","0.068","2.808","37.629","64.372","0","108.789"
"2000","11","Industrial","0.361","0.003","0","168.366","0.981","0","169.711"
"2000","11","Residential","0.705","4.019","0","34.426","0","0","39.150"
"2000","11","Transportation","0","0","0","12.842","0","0","12.842"
"2000","12","Commerical","0.644","0.012","0","8.036","0.024","0","8.716"
"2000","12","Electric Power","4.164","0.052","1.309","25.940","66.148","0","97.613"
"2000","12","Industrial","0.373","0.003","0","173.039","1.008","0","174.423"
"2000","12","Residential","0.728","3.815","0","35.574","0","0","40.117"
"2000","12","Transportation","0","0","0","13.483","0","0","13.483"
"2001","1","Commerical","0.702","0.012","0","7.723","0.021","0","8.458"
"2001","1","Electric Power","4.194","0.022","1.328","28.872","63.502","0","97.918"
"2001","1","Industrial","0.404","0.003","0","148.220","0.8","0","149.427"
"2001","1","Residential","0.803","2.971","0","31.425","0","0","35.199"
"2001","1","Transportation","0","0","0","14.203","0","0.092","14.295"
"2001","2","Commerical","0.634","0.013","0","7.024","0.02","0","7.691"
"2001","2","Electric Power","3.661","0.043","1.471","25.193","58.794","0","89.162"
"2001","2","Industrial","0.365","0.003","0","131.134","0.803","0","132.305"
"2001","2","Residential","0.725","3.203","0","28.384","0","0","32.312"
"2001","2","Transportation","0","0","0","11.464","0","0.064","11.528"
"2001","3","Commerical","0.702","0.018","0","7.648","0.022","0","8.390"
"2001","3","Electric Power","4.06","0.107","1.816","27.997","68.693","0","102.673"
"2001","3","Industrial","0.404","0.004","0","140.602","1.153","0","142.163"
"2001","3","Residential","0.803","4.413","0","31.425","0","0","36.641"
"2001","3","Transportation","0","0","0","12.232","0","0.104","12.336"
"2001","4","Commerical","0.68","0.02","0","7.441","0.025","0","8.166"
"2001","4","Electric Power","3.736","0.132","2.336","26.546","60.47","0","93.220"
"2001","4","Industrial","0.391","0.004","0","138.162","0.965","0","139.522"
"2001","4","Residential","0.777","4.864","0","30.411","0","0","36.052"
"2001","4","Transportation","0","0","0","10.159","0","0.081","10.240"
"2001","5","Commerical","0.702","0.022","0","7.714","0.024","0","8.462"
"2001","5","Electric Power","3.656","0.277","2.167","27.695","64.402","0","98.197"
"2001","5","Industrial","0.404","0.005","0","133.222","1.001","0","134.632"
"2001","5","Residential","0.803","5.369","0","31.425","0","0","37.597"
"2001","5","Transportation","0","0","0","10.713","0","0.092","10.805"
"2001","6","Commerical","0.68","0.022","0","7.659","0.024","0","8.385"
"2001","6","Electric Power","3.712","0.311","2.285","29.683","69.706","0","105.697"
"2001","6","Industrial","0.391","0.005","0","134.793","0.993","0","136.182"
"2001","6","Residential","0.777","5.418","0","30.411","0","0","36.606"
"2001","6","Transportation","0","0","0","7.958","0","0.095","8.053"
"2001","7","Commerical","0.702","0.023","0","7.983","0.018","0","8.726"
"2001","7","Electric Power","4.021","0.314","2.167","30.265","60.843","0","97.610"
"2001","7","Industrial","0.404","0.005","0","140.327","0.825","0","141.561"
"2001","7","Residential","0.803","5.687","0","31.425","0","0","37.915"
"2001","7","Transportation","0","0","0","14.067","0","0.151","14.218"
"2001","8","Commerical","0.702","0.023","0","7.961","0.015","0","8.701"
"2001","8","Electric Power","3.983","0.291","1.969","30.283","63.439","0","99.965"
"2001","8","Industrial","0.404","0.005","0","144.144","1.08","0","145.633"
"2001","8","Residential","0.803","5.628","0","31.425","0","0","37.856"
"2001","8","Transportation","0","0","0","9.650","0","0.09","9.740"
"2001","9","Commerical","0.68","0.021","0","7.608","0.013","0","8.322"
"2001","9","Electric Power","3.886","0.221","1.673","27.761","51.212","0","84.753"
"2001","9","Industrial","0.391","0.005","0","136.556","0.829","0","137.781"
"2001","9","Residential","0.777","5.133","0","30.411","0","0","36.321"
"2001","9","Transportation","0","0","0","11.128","0","0.13","11.258"
"2001","10","Commerical","0.702","0.019","0","7.668","0.013","0","8.402"
"2001","10","Electric Power","3.964","0.071","2.071","27.453","51.263","0","84.822"
"2001","10","Industrial","0.404","0.004","0","148.008","0.704","0","149.120"
"2001","10","Residential","0.803","4.679","0","31.425","0","0","36.907"
"2001","10","Transportation","0","0","0","14.974","0","0.147","15.121"
"2001","11","Commerical","0.68","0.015","0","7.350","0.013","0","8.058"
"2001","11","Electric Power","3.948","0.049","1.605","26.825","51.901","0","84.328"
"2001","11","Industrial","0.391","0.003","0","142.189","0.674","0","143.257"
"2001","11","Residential","0.777","3.838","0","30.411","0","0","35.026"
"2001","11","Transportation","0","0","0","12.069","0","0.174","12.243"
"2001","12","Commerical","0.702","0.015","0","7.886","0.018","0","8.621"
"2001","12","Electric Power","4.061","0.014","2.101","28.565","65.087","0","99.828"
"2001","12","Industrial","0.404","0.003","0","144.068","0.904","0","145.379"
"2001","12","Residential","0.803","3.643","0","31.425","0","0","35.871"
"2001","12","Transportation","0","0","0","12.205","0","0.091","12.296"
"2002","1","Commerical","0.743","0.014","0","7.740","0.002","0","8.499"
"2002","1","Electric Power","4.393","0.039","2.769","31.642","73.352","0","112.195"
"2002","1","Industrial","0.407","0.003","0","142.371","1.01","0","143.791"
"2002","1","Residential","0.867","2.867","0","32.274","0","0","36.008"
"2002","1","Transportation","0","0","0","12.657","0","0.168","12.825"
"2002","2","Commerical","0.671","0.015","0","6.986","0.004","0","7.676"
"2002","2","Electric Power","3.863","0.08","2.436","26.744","67.939","0","101.062"
"2002","2","Industrial","0.367","0.003","0","124.313","0.951","0","125.634"
"2002","2","Residential","0.783","3.09","0","29.151","0","0","33.024"
"2002","2","Transportation","0","0","0","11.941","0","0.235","12.176"
"2002","3","Commerical","0.743","0.021","0","7.775","0.004","0","8.543"
"2002","3","Electric Power","4.248","0.151","2.907","32.172","70.737","0","110.215"
"2002","3","Industrial","0.407","0.005","0","131.694","0.942","0","133.048"
"2002","3","Residential","0.867","4.258","0","32.274","0","0","37.399"
"2002","3","Transportation","0","0","0","10.366","0","0.321","10.687"
"2002","4","Commerical","0.719","0.023","0","7.655","0.003","0","8.400"
"2002","4","Electric Power","3.803","0.156","3.495","29.172","81.647","0","118.273"
"2002","4","Industrial","0.393","0.005","0","131.811","1.08","0","133.289"
"2002","4","Residential","0.839","4.692","0","31.233","0","0","36.764"
"2002","4","Transportation","0","0","0","12.359","0","0.137","12.496"
"2002","5","Commerical","0.743","0.026","0","8.132","0.003","0","8.904"
"2002","5","Electric Power","4.149","0.197","3.677","30.196","89.992","0","128.211"
"2002","5","Industrial","0.407","0.006","0","140.825","0.978","0","142.216"
"2002","5","Residential","0.867","5.18","0","32.274","0","0","38.321"
"2002","5","Transportation","0","0","0","13.160","0","0.168","13.328"
"2002","6","Commerical","0.719","0.026","0","7.968","0.004","0","8.717"
"2002","6","Electric Power","3.927","0.326","3.843","31.274","95.39","0","134.760"
"2002","6","Industrial","0.393","0.006","0","131.929","0.868","0","133.196"
"2002","6","Residential","0.839","5.227","0","31.233","0","0","37.299"
"2002","6","Transportation","0","0","0","11.958","0","0.177","12.135"
"2002","7","Commerical","0.743","0.027","0","8.395","0.004","0","9.169"
"2002","7","Electric Power","4.307","0.292","3.038","33.750","85.969","0","127.356"
"2002","7","Industrial","0.407","0.006","0","147.711","0.933","0","149.057"
"2002","7","Residential","0.867","5.487","0","32.274","0","0","38.628"
"2002","7","Transportation","0","0","0","13.924","0","0.207","14.131"
"2002","8","Commerical","0.743","0.027","0","8.443","0.004","0","9.217"
"2002","8","Electric Power","4.187","0.256","3.332","34.143","70.989","0","112.907"
"2002","8","Industrial","0.407","0.006","0","135.145","0.945","0","136.503"
"2002","8","Residential","0.867","5.43","0","32.274","0","0","38.571"
"2002","8","Transportation","0","0","0","13.829","0","0.127","13.956"
"2002","9","Commerical","0.719","0.024","0","8.037","0.004","0","8.784"
"2002","9","Electric Power","4.078","0.179","2.511","33.300","57.454","0","97.522"
"2002","9","Industrial","0.393","0.005","0","143.414","0.842","0","144.654"
"2002","9","Residential","0.839","4.953","0","31.233","0","0","37.025"
"2002","9","Transportation","0","0","0","13.859","0","0.127","13.986"
"2002","10","Commerical","0.743","0.022","0","8.168","0.003","0","8.936"
"2002","10","Electric Power","4.214","0.106","2.506","31.635","57.416","0","95.877"
"2002","10","Industrial","0.407","0.005","0","154.806","1.169","0","156.387"
"2002","10","Residential","0.867","4.514","0","32.274","0","0","37.655"
"2002","10","Transportation","0","0","0","16.657","0","0.135","16.792"
"2002","11","Commerical","0.719","0.018","0","7.918","0.004","0","8.659"
"2002","11","Electric Power","4.058","0.096","2.238","31.788","65.789","0","103.969"
"2002","11","Industrial","0.393","0.004","0","142.467","1.526","0","144.390"
"2002","11","Residential","0.839","3.703","0","31.233","0","0","35.775"
"2002","11","Transportation","0","0","0","18.983","0","0.144","19.127"
"2002","12","Commerical","0.743","0.017","0","7.780","0.004","0","8.544"
"2002","12","Electric Power","4.219","0.015","2.577","34.156","72.123","0","113.090"
"2002","12","Industrial","0.407","0.004","0","149.490","1.806","0","151.707"
"2002","12","Residential","0.867","3.515","0","32.274","0","0","36.656"
"2002","12","Transportation","0","0","0","17.896","0","0.141","18.037"
"2003","1","Commerical","0.934","0.017","0","8.594","0.02","0","9.565"
"2003","1","Electric Power","4.291","0.045","2.158","34.963","69.055","0","110.512"
"2003","1","Industrial","0.289","0.004","0","140.675","1.213","0","142.181"
"2003","1","Residential","1.104","2.783","0","33.973","0","0","37.860"
"2003","1","Transportation","0","0","0","16.332","0","0.182","16.514"
"2003","2","Commerical","0.844","0.018","0","7.672","0.018","0","8.552"
"2003","2","Electric Power","3.857","0.061","2.543","30.140","66.445","0","103.046"
"2003","2","Industrial","0.261","0.004","0","128.088","1.025","0","129.378"
"2003","2","Residential","0.997","3","0","30.685","0","0","34.682"
"2003","2","Transportation","0","0","0","19.430","0","0.103","19.533"
"2003","3","Commerical","0.934","0.025","0","8.524","0.021","0","9.504"
"2003","3","Electric Power","4.138","0.171","3.535","33.174","81.308","0","122.326"
"2003","3","Industrial","0.289","0.005","0","139.009","1.248","0","140.551"
"2003","3","Residential","1.104","4.134","0","33.973","0","0","39.211"
"2003","3","Transportation","0","0","0","16.383","0","0.131","16.514"
"2003","4","Commerical","0.904","0.027","0","8.330","0.022","0","9.283"
"2003","4","Electric Power","3.98","0.206","3.729","31.045","83.636","0","122.596"
"2003","4","Industrial","0.279","0.006","0","137.871","0.82","0","138.976"
"2003","4","Residential","1.068","4.556","0","32.877","0","0","38.501"
"2003","4","Transportation","0","0","0","18.505","0","0.108","18.613"
"2003","5","Commerical","0.934","0.03","0","8.643","0.022","0","9.629"
"2003","5","Electric Power","3.988","0.232","3.434","30.878","98.958","0","137.490"
"2003","5","Industrial","0.289","0.007","0","137.717","1.317","0","139.330"
"2003","5","Residential","1.104","5.03","0","33.973","0","0","40.107"
"2003","5","Transportation","0","0","0","18.502","0","0.113","18.615"
"2003","6","Commerical","0.904","0.03","0","8.391","0.023","0","9.348"
"2003","6","Electric Power","4.172","0.309","3.573","32.444","96.277","0","136.775"
"2003","6","Industrial","0.279","0.007","0","135.934","1.237","0","137.457"
"2003","6","Residential","1.068","5.075","0","32.877","0","0","39.020"
"2003","6","Transportation","0","0","0","17.634","0","0.115","17.749"
"2003","7","Commerical","0.934","0.032","0","8.721","0.022","0","9.709"
"2003","7","Electric Power","4.19","0.213","3.253","35.489","83.5","0","126.645"
"2003","7","Industrial","0.289","0.007","0","145.437","1.243","0","146.976"
"2003","7","Residential","1.104","5.327","0","33.973","0","0","40.404"
"2003","7","Transportation","0","0","0","18.024","0","0.122","18.146"
"2003","8","Commerical","0.934","0.031","0","8.688","0.021","0","9.674"
"2003","8","Electric Power","4.161","0.212","2.782","35.697","77.101","0","119.953"
"2003","8","Industrial","0.289","0.007","0","142.490","1.259","0","144.045"
"2003","8","Residential","1.104","5.272","0","33.973","0","0","40.349"
"2003","8","Transportation","0","0","0","19.769","0","0.162","19.931"
"2003","9","Commerical","0.904","0.029","0","8.239","0.017","0","9.189"
"2003","9","Electric Power","4.106","0.191","3.054","32.791","61.906","0","102.048"
"2003","9","Industrial","0.279","0.006","0","137.602","1.132","0","139.019"
"2003","9","Residential","1.068","4.809","0","32.877","0","0","38.754"
"2003","9","Transportation","0","0","0","17.573","0","0.192","17.765"
"2003","10","Commerical","0.934","0.026","0","8.512","0.019","0","9.491"
"2003","10","Electric Power","4.079","0.121","3.061","32.183","61.733","0","101.177"
"2003","10","Industrial","0.289","0.006","0","142.361","1.126","0","143.782"
"2003","10","Residential","1.104","4.382","0","33.973","0","0","39.459"
"2003","10","Transportation","0","0","0","19.976","0","0.124","20.100"
"2003","11","Commerical","0.904","0.021","0","8.219","0.02","0","9.164"
"2003","11","Electric Power","3.928","0.048","3.28","32.900","66.066","0","106.222"
"2003","11","Industrial","0.279","0.005","0","139.937","1.182","0","141.403"
"2003","11","Residential","1.068","3.595","0","32.877","0","0","37.540"
"2003","11","Transportation","0","0","0","22.495","0","0.254","22.749"
"2003","12","Commerical","0.934","0.02","0","8.752","0.022","0","9.728"
"2003","12","Electric Power","4.326","0.015","3.77","35.464","80.412","0","123.987"
"2003","12","Industrial","0.289","0.004","0","151.083","1.604","0","152.980"
"2003","12","Residential","1.104","3.412","0","33.973","0","0","38.489"
"2003","12","Transportation","0","0","0","23.464","0","0.118","23.582"
"2004","1","Commerical","1.016","0.02","0","8.843","0.017","0","9.896"
"2004","1","Electric Power","4.418","0.043","3.41","32.784","77.284","0","117.939"
"2004","1","Industrial","0.322","0.005","0","156.765","1.118","0","158.210"
"2004","1","Residential","1.186","2.741","0","34.727","0","0","38.654"
"2004","1","Transportation","0","0","0","23.045","0","0.331","23.376"
"2004","2","Commerical","0.951","0.022","0","8.295","0.029","0","9.297"
"2004","2","Electric Power","4.143","0.037","3.486","31.182","70.378","0","109.226"
"2004","2","Industrial","0.301","0.005","0","143.652","0.951","0","144.909"
"2004","2","Residential","1.109","2.955","0","32.486","0","0","36.550"
"2004","2","Transportation","0","0","0","22.588","0","0.34","22.928"
"2004","3","Commerical","1.016","0.03","0","8.754","0.043","0","9.843"
"2004","3","Electric Power","4.234","0.181","4.406","32.877","77.209","0","118.907"
"2004","3","Industrial","0.322","0.007","0","149.370","0.932","0","150.631"
"2004","3","Residential","1.186","4.071","0","34.727","0","0","39.984"
"2004","3","Transportation","0","0","0","22.619","0","0.283","22.902"
"2004","4","Commerical","0.984","0.034","0","8.709","0.043","0","9.770"
"2004","4","Electric Power","3.963","0.194","4.418","30.137","70.526","0","109.238"
"2004","4","Industrial","0.311","0.007","0","152.448","0.701","0","153.467"
"2004","4","Residential","1.148","4.487","0","33.607","0","0","39.242"
"2004","4","Transportation","0","0","0","23.191","0","0.321","23.512"
"2004","5","Commerical","1.016","0.037","0","8.949","0.045","0","10.047"
"2004","5","Electric Power","4.12","0.279","5.806","31.388","81.242","0","122.835"
"2004","5","Industrial","0.322","0.008","0","145.821","0.668","0","146.819"
"2004","5","Residential","1.186","4.953","0","34.727","0","0","40.866"
"2004","5","Transportation","0","0","0","23.827","0","0.252","24.079"
"2004","6","Commerical","0.984","0.037","0","8.728","0.037","0","9.786"
"2004","6","Electric Power","4.179","0.3","4.767","31.010","85.477","0","125.733"
"2004","6","Industrial","0.311","0.008","0","147.999","0.648","0","148.966"
"2004","6","Residential","1.148","4.998","0","33.607","0","0","39.753"
"2004","6","Transportation","0","0","0","25.171","0","0.239","25.410"
"2004","7","Commerical","1.016","0.039","0","8.968","0.017","0","10.040"
"2004","7","Electric Power","4.359","0.28","3.973","34.949","78.86","0","122.421"
"2004","7","Industrial","0.322","0.009","0","155.256","0.685","0","156.272"
"2004","7","Residential","1.186","5.247","0","34.727","0","0","41.160"
"2004","7","Transportation","0","0","0","23.032","0","0.261","23.293"
"2004","8","Commerical","1.016","0.039","0","8.953","0.014","0","10.022"
"2004","8","Electric Power","4.289","0.249","3.585","33.759","72.895","0","114.777"
"2004","8","Industrial","0.322","0.009","0","153.087","0.764","0","154.182"
"2004","8","Residential","1.186","5.192","0","34.727","0","0","41.105"
"2004","8","Transportation","0","0","0","23.624","0","0.238","23.862"
"2004","9","Commerical","0.984","0.035","0","8.614","0.017","0","9.650"
"2004","9","Electric Power","4.055","0.207","3.718","31.621","68.944","0","108.545"
"2004","9","Industrial","0.311","0.008","0","146.003","1.071","0","147.393"
"2004","9","Residential","1.148","4.736","0","33.607","0","0","39.491"
"2004","9","Transportation","0","0","0","23.729","0","0.28","24.009"
"2004","10","Commerical","1.016","0.032","0","8.762","0.025","0","9.835"
"2004","10","Electric Power","4.355","0.114","3.511","31.596","63.342","0","102.918"
"2004","10","Industrial","0.322","0.007","0","154.444","0.993","0","155.766"
"2004","10","Residential","1.186","4.316","0","34.727","0","0","40.229"
"2004","10","Transportation","0","0","0","24.927","0","0.306","25.233"
"2004","11","Commerical","0.984","0.026","0","8.730","0.03","0","9.770"
"2004","11","Electric Power","4.135","0.052","3.181","32.118","70.221","0","109.707"
"2004","11","Industrial","0.311","0.006","0","149.049","1.186","0","150.552"
"2004","11","Residential","1.148","3.54","0","33.607","0","0","38.295"
"2004","11","Transportation","0","0","0","24.399","0","0.283","24.682"
"2004","12","Commerical","1.016","0.025","0","9.015","0.042","0","10.098"
"2004","12","Electric Power","4.286","0.026","3.999","34.647","88.021","0","130.979"
"2004","12","Industrial","0.322","0.006","0","161.079","1.368","0","162.775"
"2004","12","Residential","1.186","3.361","0","34.727","0","0","39.274"
"2004","12","Transportation","0","0","0","26.139","0","0.291","26.430"
"2005","1","Commerical","1.155","0.031","0","8.891","0.038","0","10.115"
"2005","1","Electric Power","4.272","0.03","3.861","34.309","81.622","0","124.094"
"2005","1","Industrial","0.365","0.007","0","158.743","1.156","0","160.271"
"2005","1","Residential","1.35","2.674","0","36.521","0","0","40.545"
"2005","1","Transportation","0","0","0","26.134","0","1.022","27.156"
"2005","2","Commerical","1.043","0.033","0","8.145","0.037","0","9.258"
"2005","2","Electric Power","3.627","0.045","3.298","31.282","72.782","0","111.034"
"2005","2","Industrial","0.33","0.007","0","150.759","0.903","0","151.999"
"2005","2","Residential","1.22","2.883","0","32.986","0","0","37.089"
"2005","2","Transportation","0","0","0","22.841","0","1.027","23.868"
"2005","3","Commerical","1.155","0.046","0","8.890","0.028","0","10.119"
"2005","3","Electric Power","4.109","0.13","5.325","34.481","77.222","0","121.267"
"2005","3","Industrial","0.365","0.01","0","153.641","1.008","0","155.024"
"2005","3","Residential","1.35","3.972","0","36.521","0","0","41.843"
"2005","3","Transportation","0","0","0","25.046","0","0.919","25.965"
"2005","4","Commerical","1.118","0.05","0","8.450","0.042","0","9.660"
"2005","4","Electric Power","4.051","0.199","5.792","30.113","77.695","0","117.850"
"2005","4","Industrial","0.353","0.011","0","147.881","0.938","0","149.183"
"2005","4","Residential","1.307","4.378","0","35.342","0","0","41.027"
"2005","4","Transportation","0","0","0","23.583","0","0.953","24.536"
"2005","5","Commerical","1.155","0.056","0","8.974","0.043","0","10.228"
"2005","5","Electric Power","4.314","0.277","5.959","33.280","92.136","0","135.966"
"2005","5","Industrial","0.365","0.012","0","151.125","0.895","0","152.397"
"2005","5","Residential","1.35","4.833","0","36.521","0","0","42.704"
"2005","5","Transportation","0","0","0","25.816","0","0.971","26.787"
"2005","6","Commerical","1.118","0.056","0","8.865","0.023","0","10.062"
"2005","6","Electric Power","4.258","0.302","6.131","33.846","90.35","0","134.887"
"2005","6","Industrial","0.353","0.012","0","148.233","1.01","0","149.608"
"2005","6","Residential","1.307","4.877","0","35.342","0","0","41.526"
"2005","6","Transportation","0","0","0","27.815","0","1.013","28.828"
"2005","7","Commerical","1.155","0.059","0","9.092","0.012","0","10.318"
"2005","7","Electric Power","4.342","0.247","4.848","36.728","87.559","0","133.724"
"2005","7","Industrial","0.365","0.013","0","155.895","0.994","0","157.267"
"2005","7","Residential","1.35","5.119","0","36.521","0","0","42.990"
"2005","7","Transportation","0","0","0","27.889","0","0.903","28.792"
"2005","8","Commerical","1.155","0.058","0","8.963","0.004","0","10.180"
"2005","8","Electric Power","4.278","0.259","3.883","36.376","72.822","0","117.618"
"2005","8","Industrial","0.365","0.013","0","156.037","0.756","0","157.171"
"2005","8","Residential","1.35","5.066","0","36.521","0","0","42.937"
"2005","8","Transportation","0","0","0","29.746","0","1.088","30.834"
"2005","9","Commerical","1.118","0.053","0","8.649","0.008","0","9.828"
"2005","9","Electric Power","4.172","0.208","5.01","33.613","58.493","0","101.496"
"2005","9","Industrial","0.353","0.012","0","150.236","0.744","0","151.345"
"2005","9","Residential","1.307","4.621","0","35.342","0","0","41.270"
"2005","9","Transportation","0","0","0","27.049","0","0.947","27.996"
"2005","10","Commerical","1.155","0.048","0","8.631","0.015","0","9.849"
"2005","10","Electric Power","4.255","0.129","4.934","32.172","60.67","0","102.160"
"2005","10","Industrial","0.365","0.011","0","154.607","0.753","0","155.736"
"2005","10","Residential","1.35","4.211","0","36.521","0","0","42.082"
"2005","10","Transportation","0","0","0","29.651","0","0.808","30.459"
"2005","11","Commerical","1.118","0.04","0","8.639","0.02","0","9.817"
"2005","11","Electric Power","4.161","0.044","5.492","33.735","65.252","0","108.684"
"2005","11","Industrial","0.353","0.009","0","149.925","0.759","0","151.046"
"2005","11","Residential","1.307","3.454","0","35.342","0","0","40.103"
"2005","11","Transportation","0","0","0","29.915","0","1.02","30.935"
"2005","12","Commerical","1.155","0.038","0","8.934","0.023","0","10.150"
"2005","12","Electric Power","4.288","0.01","6.237","35.761","74.537","0","120.833"
"2005","12","Industrial","0.365","0.008","0","157.015","0.986","0","158.374"
"2005","12","Residential","1.35","3.279","0","36.521","0","0","41.150"
"2005","12","Transportation","0","0","0","31.942","0","0.918","32.860"
"2006","1","Commerical","1.189","0.045","0","8.786","0.044","0","10.064"
"2006","1","Electric Power","4.195","0.044","8.13","36.670","92.353","0","141.392"
"2006","1","Industrial","0.374","0.01","0","166.973","1.217","0","168.574"
"2006","1","Residential","1.554","2.782","0","32.274","0","0","36.610"
"2006","1","Transportation","0","0","0","28.874","0","1.645","30.519"
"2006","2","Commerical","1.074","0.048","0","7.997","0.038","0","9.157"
"2006","2","Electric Power","3.79","0.067","6.558","33.506","83.489","0","127.410"
"2006","2","Industrial","0.338","0.011","0","146.486","0.96","0","147.795"
"2006","2","Residential","1.404","2.999","0","29.151","0","0","33.554"
"2006","2","Transportation","0","0","0","26.752","0","1.152","27.904"
"2006","3","Commerical","1.189","0.067","0","8.298","0.041","0","9.595"
"2006","3","Electric Power","4.304","0.114","8.048","35.203","83.26","0","130.929"
